customer_key,customer_name,email,city,country,segment
1312107,Elizabeth Cooper,elizabeth.cooper@icloud.com,San Antonio,US,Corporate
66101,John Young,john673@gmail.com,Austin,CA,Home Office
1540161,Liam Lewis,liam3@outlook.com,Nashville,BR,Corporate
1392918,Yasmin Awad,yasmin_awa@gmail.com,Nashville,DE,Consumer
1150107,Jeffrey Collins,jeffreycol@outlook.com,San Antonio,UK,Corporate
1974041,Laura Morgan,laura761@gmail.com,Boston,BR,Consumer
159317,Radha Chatterjee,radha116@gmail.com,Charlotte,BR,Consumer
920130,Jing Xie,jing.xie@gmail.com,Jacksonville,DE,Consumer
1429691,Raul Ortiz,raulortiz@gmail.com,San Diego,IN,Home Office
49080,Kavya Sharma,kavya.sharma@yahoo.com,Chicago,DE,Corporate
1422226,Veronica Morales,veronica.morales@outlook.com,Nashville,UK,Corporate
885586,Antonio Ortiz,antonio_ortiz@gmail.com,Chicago,US,Home Office
1143592,Matthew Smith,matthew_smi@gmail.com,Denver,US,Home Office
39992,Donald Ndiaye,dndiaye@gmail.com,New York,DE,Consumer
1940069,Francesco Conti,fconti@gmail.com,Austin,IN,Corporate
403952,Neha Hegde,neha.heg@outlook.com,Portland,US,Consumer
1916846,Manoj Nair,manoj967@outlook.com,San Jose,CA,Corporate
1128313,Da-eun Seo,dseo@gmail.com,Seattle,BR,Home Office
1669771,Santiago Flores,santiago.flo@gmail.com,San Jose,UK,Consumer
1148158,Edward Smith,edward.smi@gmail.com,Boston,DE,Home Office
1093068,Lucas Petit,lucas_petit@gmail.com,Phoenix,IN,Corporate
1783436,Shreya Gupta,sgupta@protonmail.com,Columbus,BR,Consumer
1165450,Jun Cao,jun726@yahoo.com,Jacksonville,DE,Corporate
1500279,Alejandra Alvarez,alejandraalvarez@outlook.com,Seattle,US,Home Office
1185268,Kojo Boateng,kojoboateng@gmail.com,Phoenix,US,Consumer
1561441,Nisha Patel,nisha.pat@outlook.com,Nashville,CA,Home Office
1349620,Jeffrey Green,jeffrey_gre@outlook.com,Houston,UK,Home Office
660812,Oliver Roberts,oliver863@gmail.com,Portland,DE,Consumer
294735,Ava Phillips,aphillips@yahoo.com,Dallas,IN,Corporate
1332774,Ines Morales,ines.mor@outlook.com,Philadelphia,DE,Consumer
1882868,Donna Baker,donnabak@gmail.com,Seattle,UK,Consumer
719202,Radha Rao,radha.rao@outlook.com,Charlotte,US,Consumer
9671,Dorothy Phillips,dorothyphillips@yahoo.com,Houston,DE,Consumer
1612480,Omar Saleh,omar141@gmail.com,Fort Worth,DE,Home Office
1264960,Aishwarya Das,adas@yahoo.com,Columbus,US,Consumer
204396,Ethan Wright,ethan.wri@gmail.com,San Antonio,UK,Home Office
1046924,Noah Jackson,noahjac@outlook.com,Chicago,US,Corporate
475520,Olivia Hall,ohall@protonmail.com,San Diego,UK,Corporate
1116117,Patricia Wright,patricia.wri@gmail.com,San Diego,US,Home Office
1428383,Sandra Cook,scook@icloud.com,Boston,UK,Corporate
1945562,Dinesh Menon,dineshmenon@gmail.com,San Jose,BR,Home Office
1434705,Oliver Young,oliver_you@gmail.com,Jacksonville,US,Home Office
1037579,Melissa Robinson,melissa_rob@gmail.com,San Antonio,US,Home Office
1656611,Alejandra Gomez,alejandra.gom@outlook.com,Houston,UK,Consumer
324785,Vijay Mukherjee,vijay855@yahoo.com,Portland,BR,Consumer
1117429,Abena Kone,abena921@gmail.com,Austin,US,Home Office
1528516,Hao Tang,hao.tang@gmail.com,Houston,US,Home Office
180079,Sharon Thomas,sthomas@outlook.com,Phoenix,US,Corporate
56362,John Davis,jdavis@gmail.com,New York,UK,Corporate
110910,Gabriela Vasquez,gabriela_vasquez@gmail.com,Denver,US,Consumer
213659,Jason Adams,jasonadams@outlook.com,San Diego,US,Consumer
1326871,David Davis,daviddav@hotmail.com,Dallas,US,Consumer
295030,Dina Awad,dawad@gmail.com,Charlotte,UK,Home Office
1687333,Marlene Braun,mbraun@outlook.com,Dallas,UK,Corporate
1236497,Carlos Ramos,carlos.ram@gmail.com,San Antonio,US,Consumer
399366,Lina Yousef,lyousef@yahoo.com,San Antonio,BR,Consumer
1492371,Deepak Jackson,deepak.jackson@outlook.com,Philadelphia,US,Consumer
1012756,Amelia Bell,amelia.bell@yahoo.com,Austin,IN,Corporate
1258905,Liam Bell,lbell@gmail.com,Jacksonville,DE,Consumer
50806,Francisco Martinez,francisco545@yahoo.com,Houston,UK,Corporate
30047,Katharina Becker,katharina_becker@gmail.com,New York,UK,Consumer
1025376,Omar Aziz,oaziz@gmail.com,New York,BR,Home Office
549652,Cheng Zhang,cheng.zhang@outlook.com,San Jose,IN,Consumer
1139558,Lucas Rogers,lrogers@outlook.com,Phoenix,US,Consumer
1912491,Sarah Thompson,sarah.thompson@gmail.com,Phoenix,US,Home Office
1976256,Ines Vasquez,ivasquez@yahoo.com,Boston,US,Consumer
168486,Deepa Verma,dverma@protonmail.com,Columbus,CA,Corporate
732714,Kai Dubois,kai_dubois@gmail.com,San Jose,IN,Home Office
62732,Pilar Sanchez,pilar_sanchez@gmail.com,Houston,IN,Consumer
415326,Elijah Carter,elijah.car@outlook.com,Phoenix,US,Corporate
1850419,Noah Young,noahyou@outlook.com,Charlotte,US,Home Office
1382477,Kimberly Smith,kimberly613@protonmail.com,Jacksonville,CA,Corporate
1643216,Jennifer Baker,jbaker@outlook.com,Portland,UK,Consumer
545163,Charles White,charleswhi@hotmail.com,Denver,US,Corporate
1491309,Mateo Sanchez,msanchez@hotmail.com,Philadelphia,UK,Consumer
376967,Petra Meyer,petrameyer@outlook.com,Chicago,US,Home Office
459947,Zainab Okeke,zokeke@gmail.com,New York,US,Home Office
1322881,Zainab Okafor,zokafor@gmail.com,Seattle,DE,Corporate
59820,Michael Campbell,michael.cam@gmail.com,Charlotte,IN,Consumer
1030439,Lucas Jackson,lucasjackson@icloud.com,Denver,US,Consumer
1895748,Lucas Mitchell,lucas695@gmail.com,Portland,IN,Consumer
939748,Michael Lewis,michael720@protonmail.com,Jacksonville,US,Consumer
1111646,Giulia Lombardi,giulia516@outlook.com,Seattle,BR,Consumer
471845,Ronald Collins,ronald368@outlook.com,Denver,UK,Corporate
899212,Alejandra Alvarez,aalvarez@yahoo.com,Nashville,IN,Consumer
319815,Smita Reddy,smita953@outlook.com,Dallas,IN,Corporate
164808,Jeffrey Gomez,jeffrey.gom@gmail.com,Jacksonville,CA,Corporate
1312940,John Bailey,johnbai@outlook.com,Philadelphia,CA,Corporate
646108,Lena Neumann,lena368@protonmail.com,San Antonio,DE,Home Office
969177,Andres Torres,andres.tor@gmail.com,Seattle,US,Consumer
1036321,Mary Martin,mmartin@hotmail.com,Charlotte,IN,Corporate
1865547,Meera Kumar,meera.kumar@protonmail.com,Jacksonville,UK,Home Office
185808,DeShawn Asante,dasante@yahoo.com,Nashville,BR,Consumer
1215895,Robert Howard,rhoward@yahoo.com,San Jose,BR,Corporate
1596653,Mateo Aguilar,mateo435@gmail.com,Denver,DE,Corporate
904941,Oscar Ramirez,oramirez@gmail.com,Houston,DE,Corporate
242182,Ingrid Klein,ingrid.klein@gmail.com,Nashville,IN,Corporate
1411582,Ousmane Okeke,ousmaneoke@outlook.com,San Jose,IN,Home Office
1377392,Ritu Kumar,rkumar@gmail.com,Seattle,UK,Consumer
852706,Sandra Young,sandrayoung@yahoo.com,Los Angeles,US,Home Office
1011007,Carlos Garcia,carlos_gar@protonmail.com,Los Angeles,BR,Consumer
1690251,Aminata Adeyemi,aminata.adeyemi@gmail.com,San Antonio,UK,Consumer
1639969,Evelyn Walker,evelyn.wal@protonmail.com,Nashville,US,Consumer
361822,Anil Kapoor,anil569@protonmail.com,Philadelphia,US,Consumer
983193,Marlene Jung,marlene597@gmail.com,Portland,BR,Consumer
644680,Sarah White,sarah178@gmail.com,Columbus,US,Consumer
163725,Matthias Jung,matthias_jung@gmail.com,Philadelphia,US,Consumer
1650845,Carmen Morales,cmorales@outlook.com,Nashville,DE,Corporate
1373400,Aurelie Rogers,aurelie932@hotmail.com,San Diego,DE,Consumer
1146332,Bin Chen,bchen@gmail.com,Portland,US,Consumer
1906942,Lisa Hall,lisa.hall@gmail.com,Phoenix,US,Corporate
1805330,Rohan Malhotra,rohan_mal@gmail.com,New York,US,Corporate
1782294,Miguel Vasquez,miguelvasquez@yahoo.com,Houston,UK,Consumer
1969856,Juana Rivera,juana_rivera@gmail.com,San Antonio,CA,Consumer
366135,Aditya Rao,aditya942@protonmail.com,Columbus,DE,Corporate
161408,Charlotte Anderson,canderson@gmail.com,Seattle,CA,Home Office
1142751,Dorothy Morgan,dorothy723@gmail.com,Denver,DE,Home Office
1876769,Wolfgang Meyer,wolfgang888@protonmail.com,Houston,DE,Home Office
784809,David Stewart,dstewart@gmail.com,Seattle,IN,Consumer
1210114,Kiran Shah,kshah@gmail.com,Philadelphia,IN,Consumer
792986,Melissa Bell,melissa.bel@outlook.com,San Jose,US,Consumer
1809228,Carol Anderson,carol.anderson@gmail.com,Seattle,UK,Consumer
12314,Cesar Herrera,cherrera@gmail.com,Houston,CA,Consumer
1919613,Betty Edwards,betty.edwards@outlook.com,Phoenix,UK,Corporate
212146,Maryam Najjar,maryam534@outlook.com,Fort Worth,DE,Home Office
39450,Richard Campbell,richard.cam@outlook.com,Fort Worth,DE,Consumer
1584729,Patricia Okonkwo,patricia.okonkwo@outlook.com,Nashville,UK,Corporate
594659,Hana Mansour,hanaman@icloud.com,Seattle,CA,Corporate
232790,Amadou Asante,aasante@hotmail.com,Denver,US,Consumer
1576630,Takumi Yoshida,takumi843@gmail.com,San Antonio,US,Consumer
364959,Samir Nasser,samirnasser@gmail.com,Boston,US,Consumer
146711,Nisha Kapoor,nkapoor@outlook.com,Dallas,CA,Consumer
903003,Kenji Hayashi,kenjihay@protonmail.com,Austin,BR,Home Office
801572,Harper Williams,harper218@outlook.com,San Antonio,US,Corporate
165185,Mathieu Durand,mdurand@gmail.com,San Antonio,US,Consumer
383571,Laura White,lwhite@outlook.com,Jacksonville,BR,Corporate
251534,Pablo Ruiz,pablo542@protonmail.com,San Jose,UK,Consumer
423633,Sebastian Perez,sperez@gmail.com,Chicago,US,Consumer
1550195,Alessandro Gallo,alessandro417@outlook.com,Phoenix,US,Consumer
509194,Sunita Bhat,sbhat@gmail.com,Phoenix,US,Consumer
707759,Zahra Ibrahim,zahra325@gmail.com,Denver,US,Corporate
1328053,Sofia Hernandez,sofia.hernandez@outlook.com,Boston,DE,Consumer
43569,Claudia Becker,claudia.bec@outlook.com,Denver,US,Home Office
1103673,Lei Wang,lwang@gmail.com,Boston,US,Consumer
693502,Mei Lin,mlin@gmail.com,Jacksonville,US,Consumer
1471691,Carol Edwards,carol.edwards@gmail.com,Fort Worth,DE,Corporate
748398,Manuel Ramos,mramos@gmail.com,Boston,BR,Consumer
670832,DeShawn Ndiaye,deshawn.ndi@gmail.com,Phoenix,IN,Corporate
722401,Folake Toure,folake.toure@protonmail.com,Portland,UK,Consumer
1126850,Arjun Das,arjun983@outlook.com,Charlotte,IN,Corporate
1180085,Rania Ahmed,rania.ahm@gmail.com,Portland,BR,Consumer
270497,Emma Turner,emma376@protonmail.com,Dallas,US,Consumer
766435,Deborah Phillips,deborahphillips@yahoo.com,Los Angeles,UK,Consumer
253826,Tunde Okonkwo,tunde776@gmail.com,Denver,DE,Consumer
130156,Melissa Thompson,melissa.thompson@yahoo.com,Nashville,CA,Consumer
226746,Tao Han,tao686@gmail.com,Boston,CA,Consumer
312454,Tyrone Camara,tcamara@gmail.com,Charlotte,BR,Consumer
1287003,Anita Kapoor,akapoor@yahoo.com,Chicago,IN,Corporate
1965757,Sophia Adams,sadams@gmail.com,Nashville,UK,Home Office
76432,Emeka Asante,emekaasa@gmail.com,Fort Worth,DE,Home Office
270166,Linda Nelson,lindanelson@gmail.com,Columbus,UK,Corporate
1515883,Amadou Diallo,amadoudiallo@outlook.com,Fort Worth,DE,Consumer
1838080,Olivia Phillips,olivia.phi@protonmail.com,San Diego,US,Corporate
1692604,Patricia Gutierrez,patricia.gut@protonmail.com,Houston,BR,Consumer
1958665,Ahmed Ali,ahmedali@gmail.com,Los Angeles,US,Consumer
1558852,Theo Mercier,theo_mercier@yahoo.com,Los Angeles,IN,Corporate
1518015,Hyun-woo Yoon,hyunwoo347@gmail.com,San Diego,CA,Corporate
629713,Jade Garcia,jadegarcia@gmail.com,Denver,IN,Corporate
1398675,Brian Cox,briancox@hotmail.com,Philadelphia,UK,Corporate
1121485,Ananya Das,ananyadas@gmail.com,Columbus,UK,Consumer
1232527,Jessica Davis,jessica114@gmail.com,San Antonio,US,Consumer
319043,Varun Kapoor,varun_kap@gmail.com,San Jose,CA,Corporate
1968052,Sharon Miller,sharon_mil@gmail.com,Dallas,CA,Consumer
1577439,Tobias Wolf,tobias.wolf@gmail.com,Houston,US,Consumer
370462,Margaret Miller,margaret273@gmail.com,San Jose,IN,Corporate
1915188,Anthony Miller,anthonymiller@protonmail.com,Austin,CA,Corporate
138919,Michael Young,michael857@protonmail.com,Dallas,UK,Consumer
363984,Jason Evans,jason.eva@gmail.com,Denver,US,Corporate
1131657,Amit Matsumoto,amit511@protonmail.com,New York,CA,Consumer
1743477,Lucas Richardson,lucas305@outlook.com,Jacksonville,IN,Home Office
1289792,Anna Neumann,anna908@gmail.com,San Jose,UK,Home Office
840319,Shreya Iyer,shreya567@yahoo.com,Charlotte,UK,Corporate
295945,Markus Braun,mbraun@outlook.com,Columbus,BR,Corporate
680893,John Reed,johnreed@outlook.com,Columbus,IN,Consumer
1411219,Ahmed Karim,ahmed.kar@icloud.com,Columbus,BR,Consumer
66676,Yan Liu,yanliu@gmail.com,Charlotte,CA,Corporate
1000741,Lucas Petit,lucas526@outlook.com,Dallas,BR,Consumer
942993,Lina Hamdan,lina.hamdan@gmail.com,Philadelphia,US,Consumer
922435,Ramesh Hegde,ramesh671@yahoo.com,Nashville,DE,Consumer
1984088,Katharina Lange,katharina176@gmail.com,San Antonio,CA,Corporate
328395,Chloe Campbell,chloe.campbell@gmail.com,San Jose,UK,Corporate
525392,Robert Edwards,robertedwards@hotmail.com,San Jose,US,Home Office
1165742,Paul Cruz,paul.cru@gmail.com,Austin,BR,Home Office
1466506,Ravi Mehta,ravi.meh@gmail.com,Charlotte,UK,Corporate
820856,Stefano Moretti,stefano.mor@hotmail.com,Chicago,DE,Consumer
1712710,Jules Faure,jfaure@outlook.com,Nashville,UK,Corporate
1981913,Patricia Gomez,pgomez@icloud.com,San Diego,BR,Consumer
1281195,Michael Bell,michael_bel@hotmail.com,Columbus,US,Corporate
1645368,Margaret Hall,margaret346@gmail.com,San Diego,US,Home Office
1929710,Jessica Johnson,jessica.johnson@gmail.com,Dallas,UK,Home Office
769692,Teresa Chatterjee,teresa.chatterjee@gmail.com,Phoenix,IN,Consumer
1429290,Jonas Becker,jonas.becker@icloud.com,Houston,US,Consumer
1092384,William Miller,william.miller@protonmail.com,Jacksonville,DE,Consumer
1882913,George Walker,george431@yahoo.com,Chicago,IN,Consumer
1329314,Ingrid Schmitt,ingridschmitt@yahoo.com,Charlotte,IN,Consumer
1424779,Paul Rogers,paul.rogers@icloud.com,Jacksonville,DE,Consumer
303180,Linda Nelson,linda412@gmail.com,Houston,DE,Consumer
1502975,Claudia Castillo,claudia63@icloud.com,Boston,IN,Consumer
21411,Emma Ramos,emmaramos@gmail.com,Austin,IN,Consumer
1303845,Haruto Sasaki,haruto_sas@gmail.com,Denver,DE,Corporate
418667,Femi Diallo,fdiallo@gmail.com,San Antonio,DE,Consumer
1664483,Joshua Martin,jmartin@hotmail.com,Los Angeles,CA,Home Office
1100119,Alejandra Vasquez,avasquez@gmail.com,Charlotte,US,Consumer
1900107,Santiago Jimenez,santiagojim@hotmail.com,San Jose,US,Home Office
719001,Arjun Rao,arao@icloud.com,Austin,IN,Consumer
1596917,Wolfgang Fischer,wolfgangfis@gmail.com,Chicago,IN,Consumer
46705,Li Gao,li758@outlook.com,Portland,US,Consumer
71114,Huda Khoury,huda290@gmail.com,Portland,US,Consumer
1197433,Zara Toure,zara.toure@gmail.com,Columbus,US,Corporate
1062861,Joon-woo Mancini,joonwoomancini@gmail.com,Columbus,IN,Corporate
1033306,Alejandra Flores,aflores@outlook.com,San Jose,BR,Corporate
1459795,Charles Anderson,charles165@yahoo.com,San Antonio,CA,Consumer
1006089,Ngozi Keita,nkeita@gmail.com,San Jose,CA,Consumer
723173,Jun Li,jli@gmail.com,Columbus,UK,Corporate
1568276,Yui Kimura,ykimura@gmail.com,Nashville,DE,Corporate
924046,Jack Martin,jack529@icloud.com,Phoenix,DE,Consumer
1661996,Sebastian Müller,sebastian434@yahoo.com,Austin,UK,Consumer
953667,Ramesh Bhat,ramesh_bhat@icloud.com,Philadelphia,US,Consumer
67909,Arjun Mukherjee,arjun.mukherjee@protonmail.com,Chicago,IN,Corporate
1005139,Betty Lewis,bettylewis@hotmail.com,Boston,BR,Home Office
1543895,Elizabeth Cook,elizabeth.coo@yahoo.com,Charlotte,US,Consumer
1235900,Jing Zheng,jing.zhe@outlook.com,Portland,BR,Consumer
292666,Aurelie Girard,agirard@yahoo.com,Phoenix,US,Corporate
694468,Manuel Diaz,manueldiaz@icloud.com,Chicago,DE,Corporate
1258780,Oscar Alvarez,oscar418@gmail.com,Charlotte,IN,Corporate
1429809,Jessica Martin,jessica.martin@outlook.com,Chicago,UK,Corporate
471529,Elizabeth Roberts,elizabeth.rob@gmail.com,Boston,US,Corporate
433250,Joshua Morris,joshua.morris@gmail.com,Jacksonville,US,Consumer
605250,DeShawn Diallo,deshawn.dia@yahoo.com,Portland,DE,Consumer
99503,Leila Hamdan,leila_ham@gmail.com,Denver,US,Consumer
1462373,Rajesh Das,rajesh517@yahoo.com,Austin,IN,Consumer
1856666,Khalid Haddad,khalid_haddad@gmail.com,Boston,IN,Home Office
1915788,Ronald Collins,ronald224@icloud.com,New York,DE,Corporate
359783,Swati Kumar,swati.kum@gmail.com,Phoenix,BR,Consumer
1154085,Kavya Malhotra,kavya98@outlook.com,Portland,UK,Home Office
809580,Kavya Mehta,kavya148@gmail.com,Fort Worth,UK,Consumer
441531,Yan Huang,yhuang@protonmail.com,San Diego,BR,Consumer
1558640,Claudia Diaz,claudia487@yahoo.com,Portland,UK,Home Office
586270,Manon Petit,manon.pet@hotmail.com,Seattle,US,Home Office
1131300,Betty Taylor,btaylor@hotmail.com,Columbus,DE,Home Office
468433,Lakshmi Hegde,lhegde@gmail.com,San Jose,US,Corporate
1217186,Grace Yoon,grace.yoon@hotmail.com,Houston,US,Consumer
295599,Emma Rogers,emma.rog@outlook.com,Houston,US,Consumer
1487021,William Ward,william50@outlook.com,Chicago,US,Consumer
1153047,Emily Harris,emily.har@icloud.com,Jacksonville,US,Corporate
1553620,Alejandra Perez,alejandra501@outlook.com,San Jose,UK,Consumer
1325599,Nour Khalil,nour.khalil@gmail.com,Austin,IN,Consumer
915830,Louis Lefebvre,llefebvre@icloud.com,Columbus,US,Home Office
786387,Obi Asante,obi.asante@yahoo.com,Jacksonville,US,Consumer
1931747,Charlotte Wright,charlottewri@gmail.com,Seattle,BR,Consumer
614012,David Richardson,david.ric@gmail.com,San Jose,US,Home Office
1636108,Sharon Edwards,sharon253@gmail.com,Nashville,US,Consumer
1955816,Na Chen,na664@yahoo.com,Chicago,US,Corporate
1403022,Mark Cook,mark.cook@icloud.com,Charlotte,US,Home Office
103942,Rebecca Carter,rebecca322@gmail.com,Seattle,IN,Consumer
495681,Melissa Allen,melissa.allen@gmail.com,Seattle,UK,Corporate
533768,Steven Hall,shall@outlook.com,Denver,US,Consumer
593395,Sofia Lopez,sofia789@gmail.com,San Diego,US,Consumer
54289,Ronald Scott,rscott@hotmail.com,Boston,US,Home Office
583207,Lucia Diaz,lucia.diaz@yahoo.com,Chicago,IN,Consumer
1135431,Theo Morel,tmorel@gmail.com,New York,UK,Corporate
977198,Aaliyah Keita,aaliyah_kei@outlook.com,San Diego,DE,Consumer
577282,Chioma Camara,ccamara@yahoo.com,Dallas,IN,Home Office
114101,Charlotte Smith,charlotte.smith@hotmail.com,Los Angeles,US,Consumer
1795439,Darius Mukherjee,darius.muk@icloud.com,Fort Worth,US,Consumer
1131225,Joshua Young,joshua965@yahoo.com,Jacksonville,US,Corporate
1650582,Kofi Sow,kofi.sow@gmail.com,Phoenix,UK,Home Office
1281051,Yong Zhao,yong700@gmail.com,Fort Worth,UK,Corporate
809627,Kavya Bhat,kbhat@gmail.com,Fort Worth,US,Consumer
1325670,Michael Cooper,michael_coo@yahoo.com,Philadelphia,US,Consumer
903331,Matthew Jackson,matthew168@gmail.com,Columbus,US,Corporate
1857886,Mohammed Saleh,mohammed154@gmail.com,San Antonio,UK,Home Office
658852,Mary Collins,marycollins@outlook.com,Los Angeles,DE,Consumer
867409,Karim Khalil,kkhalil@yahoo.com,Philadelphia,US,Corporate
1215765,Adaeze Nwosu,adaeze932@gmail.com,San Antonio,IN,Corporate
1655072,Emeka Boateng,emeka207@protonmail.com,San Jose,US,Corporate
803839,Barbara Williams,barbara.wil@gmail.com,San Diego,CA,Consumer
143673,Xia Cao,xiacao@gmail.com,Dallas,UK,Consumer
1003395,Camille Simon,camille672@gmail.com,Houston,UK,Consumer
1034834,Hannah White,hannahwhite@protonmail.com,Denver,UK,Corporate
287358,Nadia Aziz,naziz@gmail.com,Los Angeles,US,Consumer
966464,Vidya Bose,vidyabos@protonmail.com,Fort Worth,UK,Consumer
1767775,Julia Schmitt,juliaschmitt@gmail.com,San Diego,US,Corporate
117263,Honoka Kobayashi,hkobayashi@icloud.com,Chicago,IN,Consumer
1534229,Thomas White,thomas.whi@gmail.com,Charlotte,US,Corporate
600533,Oscar Ramos,oscar_ramos@gmail.com,San Antonio,BR,Consumer
581220,Sofia Ramirez,sofia_ram@protonmail.com,Jacksonville,US,Consumer
1019744,Kavya Chopra,kavya.chopra@protonmail.com,Nashville,UK,Consumer
447655,Jian Deng,jian457@icloud.com,Dallas,IN,Consumer
1921349,DeShawn Okonkwo,deshawnokonkwo@yahoo.com,New York,US,Corporate
1520882,Vikram Desai,vikram.desai@protonmail.com,Boston,IN,Corporate
831959,Stefano Rodriguez,stefano_rodriguez@icloud.com,Denver,IN,Corporate
1543005,Veronica Torres,veronicator@hotmail.com,Chicago,BR,Home Office
496403,Juan Song,juan.song@outlook.com,Chicago,BR,Consumer
1650697,Lisa Bell,lbell@gmail.com,Nashville,UK,Corporate
1659013,Beatriz Moreno,beatriz_moreno@hotmail.com,San Antonio,CA,Home Office
61764,Caleb Williams,cwilliams@gmail.com,Dallas,US,Corporate
1314870,Margaret Wilson,margaret20@gmail.com,Boston,UK,Corporate
1708338,Hyun-woo Kim,hkim@icloud.com,Nashville,US,Corporate
1794788,Pablo Sanchez,pablo794@hotmail.com,San Diego,US,Corporate
1961694,Paula Torres,ptorres@yahoo.com,Nashville,IN,Consumer
948523,Pooja Joshi,pooja.joshi@outlook.com,Columbus,IN,Home Office
374552,Manon Petit,mpetit@gmail.com,Boston,US,Consumer
89365,Anil Mehta,amehta@hotmail.com,Nashville,UK,Corporate
129795,Yong Liu,yong.liu@gmail.com,Charlotte,US,Consumer
1621776,Hao Zheng,hao29@gmail.com,Denver,US,Consumer
1030015,Steven Rogers,srogers@gmail.com,Fort Worth,IN,Corporate
355247,Nasser Najjar,nasser846@outlook.com,Philadelphia,DE,Consumer
1535624,Beatrice Rao,beatrice614@icloud.com,Columbus,UK,Corporate
30076,Carol Walker,carolwalker@icloud.com,Dallas,IN,Consumer
376045,Barbara Evans,barbara.evans@protonmail.com,New York,US,Consumer
1715658,Zainab Toure,zainab.tou@yahoo.com,Denver,UK,Consumer
389194,Yasmin Farah,yasmin_farah@yahoo.com,Denver,CA,Corporate
496042,Charles Young,charles829@outlook.com,Charlotte,US,Consumer
1756305,William Martin,william994@gmail.com,Portland,DE,Home Office
1525992,Betty Walker,betty612@outlook.com,San Diego,DE,Consumer
474993,Emi Yamada,emi_yamada@gmail.com,Portland,DE,Home Office
1300341,Tao Wu,tao627@icloud.com,Boston,DE,Corporate
496675,Fatima Karim,fatima.karim@gmail.com,Phoenix,DE,Consumer
1897143,Sophie DeLuca,sophie_del@gmail.com,Jacksonville,BR,Home Office
379843,Elena Medina,elena.med@hotmail.com,San Diego,IN,Consumer
1105224,Kai Lin,klin@gmail.com,San Diego,US,Consumer
1068450,Camila Romero,camila.rom@hotmail.com,Fort Worth,US,Consumer
476252,Manuel Flores,manuelflo@outlook.com,Denver,US,Home Office
282004,Kojo Okeke,kojo_oke@icloud.com,Seattle,CA,Corporate
351638,Jeffrey Baker,jbaker@outlook.com,Charlotte,US,Corporate
294303,Anjali Kapoor,anjali_kap@icloud.com,San Antonio,UK,Home Office
186778,Carlos Cruz,carlos554@yahoo.com,San Jose,IN,Consumer
1218907,Paolo Ferrari,paolo929@gmail.com,Austin,BR,Corporate
1891134,Donna Cox,donna_cox@outlook.com,Philadelphia,CA,Corporate
1548243,Sharon Smith,sharon.smith@yahoo.com,Jacksonville,US,Consumer
1627010,Noah Hall,noah.hal@outlook.com,Columbus,UK,Consumer
1054914,Veronica Herrera,vherrera@gmail.com,Boston,IN,Home Office
309691,Valentina Ferrari,valentina.ferrari@protonmail.com,Portland,DE,Consumer
904439,Charlotte Davis,charlotte.davis@outlook.com,San Jose,US,Corporate
1855386,Sita Shah,sitasha@hotmail.com,Denver,IN,Consumer
740277,Sarah Johnson,sarah.joh@gmail.com,Austin,DE,Consumer
944170,Pierre Lefebvre,pierre606@gmail.com,Dallas,IN,Consumer
239695,Darius Sane,darius500@gmail.com,Dallas,BR,Consumer
1063144,Karthik Kapoor,karthikkap@icloud.com,Jacksonville,US,Corporate
241414,Brian Owusu,bowusu@yahoo.com,Portland,UK,Consumer
1257821,Alice Petit,alice.petit@gmail.com,New York,US,Corporate
1588628,Lena Krüger,lena291@gmail.com,Los Angeles,IN,Home Office
1078564,Layla Rahman,lrahman@icloud.com,San Diego,CA,Consumer
110927,Ethan Cox,ecox@yahoo.com,Boston,US,Consumer
1802109,Bin Chen,binche@gmail.com,Charlotte,US,Consumer
580937,Gabriele Romano,gromano@gmail.com,Columbus,IN,Home Office
959469,Susan Scott,susan_scott@gmail.com,Charlotte,US,Consumer
124902,Jessica Allen,jallen@gmail.com,Seattle,UK,Consumer
1638053,Jessica Morris,jmorris@yahoo.com,Columbus,DE,Corporate
1374269,Swati Gupta,swati.gupta@gmail.com,San Antonio,DE,Corporate
693308,Nancy Morgan,nancy979@yahoo.com,Los Angeles,US,Consumer
676315,Carol Carter,ccarter@gmail.com,San Diego,DE,Corporate
712643,Folake Sow,folake_sow@protonmail.com,Chicago,DE,Consumer
74551,Camille Petit,camillepet@yahoo.com,Jacksonville,US,Consumer
1454222,Stefano DeLuca,stefanodel@outlook.com,Boston,US,Consumer
22870,Margaux Faure,margaux_fau@gmail.com,Austin,US,Consumer
1729316,Pablo Diaz,pablo.dia@gmail.com,Columbus,UK,Consumer
1863064,Francesco Moretti,francesco.mor@yahoo.com,Dallas,US,Home Office
242089,Ruben Ramos,rramos@gmail.com,Denver,IN,Consumer
1247023,Greta Giordano,greta622@icloud.com,San Antonio,DE,Consumer
525152,Wolfgang Schmitt,wschmitt@gmail.com,Jacksonville,US,Corporate
334544,Nia Traore,nia.tra@protonmail.com,New York,UK,Corporate
1646648,Ronald Young,ryoung@hotmail.com,Dallas,US,Consumer
935791,Steven Young,syoung@outlook.com,Portland,IN,Consumer
1879540,Jeffrey Thompson,jeffrey_thompson@icloud.com,Chicago,US,Consumer
1600528,Charles Wilson,charles733@protonmail.com,Los Angeles,IN,Home Office
911090,Dina Rahman,dina_rahman@outlook.com,Houston,US,Consumer
